transaction_id,sale_date,sale_time,store_name,product_name,category,quantity,unit_price,discount_percent,tax,amount,payment_mode,customer_type,employee_id,created_at
c7813e54-4bc1-49a2-b28f-08d4fc60e789,2026-07-13,11:49:04,Noida,MacBook Pro M4,Mac,8,220000,4,304128.0,1993728.0,Credit Card,Corporate,1045,2026-07-13 22:11:40
56ca92eb-2690-4f52-a401-29fe2a169abd,2026-07-13,19:46:14,Noida,HomePod,Accessory,4,30000,1,21384.0,140184.0,UPI,Existing,1036,2026-07-13 23:14:06
e3963751-c667-42d3-b1fc-715413849659,2026-07-13,05:12:27,Noida,AirPods 4,Audio,9,15000,0,24300.0,159300.0,Cash,New,1090,2026-07-13 11:38:10
1b4de9a8-de62-4bf6-b033-3efcae4afc18,2026-07-13,16:56:53,Mumbai,HomePod,Accessory,4,30000,11,19224.0,126024.0,Net Banking,Corporate,1046,2026-07-13 15:00:12
af9d4d08-9bb1-4a21-adf8-750a445579fa,2026-07-13,05:47:10,Mumbai,MacBook Air M4,Mac,4,125000,5,85500.0,560500.0,Cash,Corporate,1073,2026-07-13 03:16:39
597c7b79-6b21-4432-b530-27cb0d8128b0,2026-07-13,04:45:15,Mumbai,AirPods 4,Audio,7,15000,6,17766.0,116466.0,Cash,Existing,1045,2026-07-13 00:57:48
2b7d1954-9a87-4409-8641-c37fea81acac,2026-07-13,12:14:12,Mumbai,iPhone 16 Pro Max,iPhone,10,150000,12,237600.0,1557600.0,UPI,Corporate,1016,2026-07-13 21:41:30
527d4795-b44e-414d-9ffa-b91f2c5eaa13,2026-07-13,09:07:55,Mumbai,MacBook Air M4,Mac,1,125000,8,20700.0,135700.0,Debit Card,Corporate,1093,2026-07-13 08:23:59
d3705f36-523c-4669-b34b-416747ae92b8,2026-07-13,13:22:32,Mumbai,iPhone 16,iPhone,8,80000,12,101376.0,664576.0,Net Banking,Corporate,1024,2026-07-13 11:50:56
a908128a-1300-4be7-bd08-a35d9e0fbe63,2026-07-13,11:35:19,Mumbai,iPhone 15,iPhone,10,70000,12,110880.0,726880.0,Net Banking,Existing,1035,2026-07-13 12:23:00
46fd7a8d-bede-4330-9c2e-c2778754f0b5,2026-07-13,21:59:22,Mumbai,MacBook Air M4,Mac,3,125000,11,60075.0,393825.0,Cash,Existing,1027,2026-07-13 23:25:56
ae48aa29-ccea-490f-911c-6b058e7511ac,2026-07-13,23:53:49,Mumbai,Apple Pencil Pro,Accessory,6,12000,13,11275.2,73915.2,Debit Card,Existing,1014,2026-07-13 20:06:42
f112eb8f-2611-4aca-be5b-4f6e8f1c9615,2026-07-13,00:03:06,Mumbai,iPhone 16,iPhone,7,80000,3,97776.0,640976.0,Cash,Existing,1026,2026-07-13 00:00:10
b5bdab85-99f1-4978-9320-21d01c2cebb4,2026-07-13,12:59:14,Mumbai,MacBook Pro M4,Mac,8,220000,10,285120.0,1869120.0,UPI,New,1012,2026-07-13 22:09:04
443df439-a0bc-4520-b121-3984f487406d,2026-07-13,02:51:04,Mumbai,iPhone 16 Pro Max,iPhone,1,150000,14,23220.0,152220.0,UPI,New,1070,2026-07-13 15:12:29
65566dbc-920d-4870-9cf9-a16d3cfea33b,2026-07-13,10:52:32,Mumbai,AirPods Pro,Audio,7,25000,15,26775.0,175525.0,UPI,Corporate,1062,2026-07-13 16:02:40
e600b14d-7444-4000-994b-ee41353a5162,2026-07-13,09:00:07,Mumbai,iPhone 16 Pro Max,iPhone,1,150000,0,27000.0,177000.0,Net Banking,Corporate,1054,2026-07-13 16:20:49
a6a2f599-8679-4795-9a12-ed024bcf5005,2026-07-13,10:17:24,Mumbai,MacBook Pro M4,Mac,5,220000,3,192060.0,1259060.0,Apple Pay,New,1077,2026-07-13 01:33:14
7f49c121-8dad-4ae9-a119-a3854f4b3b08,2026-07-13,11:17:17,Mumbai,AirPods 4,Audio,1,15000,12,2376.0,15576.0,Net Banking,Existing,1056,2026-07-13 09:59:41
bbd8e51f-873b-4c4f-8417-072d531c1712,2026-07-13,14:08:30,Mumbai,Apple Watch Series 10,Watch,5,50000,9,40950.0,268450.0,UPI,Corporate,1058,2026-07-13 03:48:29
f9b40503-7686-444c-860a-f51c2a12f965,2026-07-13,13:17:19,Mumbai,AirPods 4,Audio,9,15000,5,23085.0,151335.0,Credit Card,Existing,1006,2026-07-13 15:58:39
9d2bd3d1-8b60-4f7c-8220-841b2075ef40,2026-07-13,11:46:56,Mumbai,MacBook Pro M4,Mac,5,220000,14,170280.0,1116280.0,Apple Pay,Corporate,1050,2026-07-13 02:16:36
42df8222-4ae1-4b69-a17c-5902c13d4068,2026-07-13,18:05:53,Mumbai,AirPods 4,Audio,4,15000,1,10692.0,70092.0,UPI,New,1047,2026-07-13 08:47:54
2cb1e62f-00ac-487d-a3cc-43ebab70b975,2026-07-13,02:44:33,Mumbai,iPhone 15,iPhone,8,70000,5,95760.0,627760.0,Apple Pay,Corporate,1024,2026-07-13 08:17:50
c669d06d-1627-4771-ae48-3a89aca9d374,2026-07-13,15:31:07,Mumbai,MacBook Air M4,Mac,9,125000,10,182250.0,1194750.0,Debit Card,New,1062,2026-07-13 09:30:53
d891f832-e7e8-4ea8-af3e-f28392d23747,2026-07-13,16:03:06,Mumbai,AirPods Pro,Audio,6,25000,1,26730.0,175230.0,Net Banking,New,1028,2026-07-13 14:58:21
09adc67c-1e76-43cd-be76-f6c1a3e7ddc4,2026-07-13,11:26:05,Mumbai,Apple Watch Series 10,Watch,3,50000,13,23490.0,153990.0,Apple Pay,Corporate,1071,2026-07-13 03:30:30
f3260015-44c4-4418-a364-2728d3c128fe,2026-07-13,20:30:18,Mumbai,iPhone 15,iPhone,10,70000,8,115920.0,759920.0,Credit Card,Corporate,1016,2026-07-13 02:46:27
fd751b58-ba47-4875-aa30-ddfc3efb59bf,2026-07-13,15:40:47,Mumbai,AirPods 4,Audio,9,15000,15,20655.0,135405.0,Apple Pay,Corporate,1030,2026-07-13 22:55:09
03c9351e-10eb-46e3-b0ed-97cab0a7a5cc,2026-07-13,19:01:19,Mumbai,iPhone 16 Pro,iPhone,1,120000,4,20736.0,135936.0,Credit Card,New,1036,2026-07-13 04:55:45
0879da53-ce27-4fd4-af27-99cd927e1736,2026-07-13,13:39:09,Mumbai,MacBook Pro M4,Mac,7,220000,4,266112.0,1744512.0,Debit Card,Corporate,1012,2026-07-13 04:47:40
6e0ee830-6f51-44f2-9e73-8711d5011246,2026-07-13,16:23:28,Mumbai,Apple TV,Accessory,3,18000,1,9622.8,63082.8,Cash,New,1097,2026-07-13 17:42:27
59cdef31-674d-4d39-84d4-2cc34086059d,2026-07-13,04:08:18,Mumbai,Apple Watch Series 10,Watch,6,50000,14,46440.0,304440.0,Debit Card,New,1042,2026-07-13 10:08:59
854e6300-c37c-4636-b806-bde1814c1c03,2026-07-13,10:07:07,Mumbai,Apple Watch Series 10,Watch,8,50000,9,65520.0,429520.0,Net Banking,Corporate,1088,2026-07-13 02:50:29
a78b0310-00ae-4ba9-87dc-ac63d00d1534,2026-07-13,01:37:51,Mumbai,MacBook Pro M4,Mac,1,220000,5,37620.0,246620.0,Credit Card,Corporate,1066,2026-07-13 12:55:58
3f4e8ea4-fa23-4631-a28a-27d248003783,2026-07-13,20:48:02,Mumbai,iPad Pro,iPad,5,110000,6,93060.0,610060.0,Debit Card,Existing,1063,2026-07-13 02:35:30
d3888202-debc-49af-85dc-daeb9014e9a6,2026-07-13,19:17:18,Mumbai,AirPods Pro,Audio,9,25000,10,36450.0,238950.0,Net Banking,Corporate,1036,2026-07-13 22:09:50
09c2d7f8-9795-44f3-afa2-ded60d664d3b,2026-07-13,09:36:30,Mumbai,MacBook Air M4,Mac,9,125000,8,186300.0,1221300.0,UPI,Existing,1068,2026-07-13 01:40:49
bd804473-2e46-4437-8a89-f20b4e350501,2026-07-13,06:02:02,Mumbai,iPad Air,iPad,3,60000,10,29160.0,191160.0,Apple Pay,Corporate,1025,2026-07-13 04:26:25
79c4ce3d-7e8d-4f6b-9eaa-0ceb8861019a,2026-07-13,23:51:48,Mumbai,iPad Pro,iPad,7,110000,13,120582.0,790482.0,UPI,Corporate,1053,2026-07-13 15:47:39
aea3abe6-913f-46dd-9dbf-c7fa13f22e86,2026-07-13,04:18:47,Mumbai,AirPods Pro,Audio,2,25000,9,8190.0,53690.0,Cash,New,1093,2026-07-13 09:21:13
57a33df3-6645-4a33-a124-eaac93144e61,2026-07-13,20:44:16,Mumbai,iPhone 16 Pro Max,iPhone,2,150000,7,50220.0,329220.0,Apple Pay,Existing,1076,2026-07-13 03:12:30
22fd9725-96c0-491c-b9df-0679786dc6ce,2026-07-13,16:19:32,Mumbai,iPad Pro,iPad,1,110000,5,18810.0,123310.0,Debit Card,Existing,1066,2026-07-13 18:43:56
0796220c-3b63-44ac-b5e5-668fbb6de0db,2026-07-13,11:22:07,Mumbai,HomePod,Accessory,1,30000,4,5184.0,33984.0,UPI,New,1024,2026-07-13 00:39:15
34b5565d-f2ba-403a-8faf-547e818da37e,2026-07-13,17:05:47,Mumbai,Apple Pencil Pro,Accessory,8,12000,15,14688.0,96288.0,Debit Card,New,1050,2026-07-13 17:01:35
6cd33c1c-6113-4925-9302-013e7329d6fc,2026-07-13,05:22:39,Mumbai,iPhone 15,iPhone,3,70000,8,34776.0,227976.0,Net Banking,New,1032,2026-07-13 22:31:32
2b20bcc6-056c-4c27-8dbc-7949a6abc7d3,2026-07-13,19:18:47,Mumbai,iPhone 16 Pro,iPhone,4,120000,8,79488.0,521088.0,Debit Card,Corporate,1021,2026-07-13 13:35:54
2684134d-e0f9-4b65-a6fc-5f1cd467af21,2026-07-13,16:56:40,Mumbai,Apple Watch Ultra,Watch,1,90000,10,14580.0,95580.0,UPI,Corporate,1005,2026-07-13 10:04:36
0f6e0867-1b03-4762-8104-20a9bc5de872,2026-07-13,15:52:01,Mumbai,iPhone 16 Pro,iPhone,1,120000,12,19008.0,124608.0,Net Banking,Existing,1015,2026-07-13 08:45:23
d81ae7d3-02de-4428-85cf-06c14137d52b,2026-07-13,05:02:57,Mumbai,iPad Air,iPad,1,60000,0,10800.0,70800.0,Credit Card,Existing,1044,2026-07-13 09:40:32
8c0eb04b-3070-452a-8043-9ed8912db6a6,2026-07-13,11:55:56,Mumbai,iPhone 15,iPhone,2,70000,1,24948.0,163548.0,Apple Pay,Corporate,1042,2026-07-13 12:33:34
fdf773e7-d921-49e1-815e-39602a1b78ba,2026-07-13,16:28:42,Mumbai,HomePod,Accessory,8,30000,9,39312.0,257712.0,Credit Card,Corporate,1004,2026-07-13 14:58:11
6db0e19b-4665-4a5a-b07d-12162ee1c140,2026-07-13,14:32:22,Mumbai,Apple Watch Series 10,Watch,5,50000,13,39150.0,256650.0,UPI,New,1005,2026-07-13 03:21:14
40183db8-60db-4281-88ea-ac8d1dbd423b,2026-07-13,20:04:13,Mumbai,Apple Pencil Pro,Accessory,2,12000,15,3672.0,24072.0,Apple Pay,Existing,1024,2026-07-13 01:59:24
5e828db1-1fd9-4702-90c9-b2e6744cac70,2026-07-13,19:27:09,Mumbai,MacBook Air M4,Mac,2,125000,0,45000.0,295000.0,Apple Pay,Corporate,1098,2026-07-13 15:39:07
3f943071-05ad-409f-9e66-2376adfd1f21,2026-07-13,11:46:58,Mumbai,iPhone 16,iPhone,6,80000,11,76896.0,504096.0,Apple Pay,New,1070,2026-07-13 04:51:43
e81f0b8a-4e13-4521-aa2e-134569ece283,2026-07-13,01:20:06,Mumbai,Apple Watch Ultra,Watch,2,90000,0,32400.0,212400.0,Net Banking,Corporate,1027,2026-07-13 16:23:33
61ac5f92-fcaa-4ca1-8b30-eeebce854654,2026-07-13,13:50:06,Mumbai,AirPods 4,Audio,1,15000,1,2673.0,17523.0,Credit Card,New,1067,2026-07-13 02:29:28
38820f18-89e8-4e7f-a0a3-a60f0f23c7e3,2026-07-13,14:54:27,Mumbai,HomePod,Accessory,10,30000,3,52380.0,343380.0,UPI,Corporate,1015,2026-07-13 22:44:40
e019da49-9a72-4f9e-b4b4-3bfd688036b2,2026-07-13,04:00:23,Mumbai,MacBook Pro M4,Mac,5,220000,2,194040.0,1272040.0,UPI,Existing,1016,2026-07-13 23:57:38
a62f1271-199d-4440-8183-e3920fe7e81f,2026-07-13,00:13:35,Mumbai,Apple Pencil Pro,Accessory,3,12000,4,6220.8,40780.8,Debit Card,Corporate,1065,2026-07-13 00:12:32
076795bf-739a-4806-8763-a30301c85a4e,2026-07-13,17:00:38,Mumbai,iPad Pro,iPad,1,110000,5,18810.0,123310.0,UPI,Corporate,1015,2026-07-13 02:30:07
6f4a4603-7b84-4c9e-8c11-4fd3892641ca,2026-07-13,06:36:43,Mumbai,iPhone 16,iPhone,7,80000,5,95760.0,627760.0,Net Banking,Existing,1012,2026-07-13 15:54:18
a4a17cfa-a617-4fea-a3a5-c854d56c1d0f,2026-07-13,02:59:30,Mumbai,AirPods 4,Audio,4,15000,2,10584.0,69384.0,UPI,Corporate,1060,2026-07-13 07:42:17
855a528c-eefc-4163-a1d0-b47da467fc7b,2026-07-13,01:23:47,Mumbai,AirPods 4,Audio,7,15000,7,17577.0,115227.0,Debit Card,Corporate,1040,2026-07-13 20:47:13
a05523f6-9fae-4d60-a481-3d8d56b59564,2026-07-13,17:00:09,Mumbai,iPad Air,iPad,1,60000,8,9936.0,65136.0,Apple Pay,Existing,1072,2026-07-13 01:24:32
7bb1016b-5a96-4ae7-9fa6-aaf94893b15b,2026-07-13,01:33:55,Mumbai,iPad Air,iPad,8,60000,5,82080.0,538080.0,Apple Pay,Corporate,1056,2026-07-13 17:19:27
a2909032-a2a2-4a1f-b587-5229d8cde8f3,2026-07-13,01:27:05,Mumbai,AirPods Pro,Audio,9,25000,15,34425.0,225675.0,UPI,Corporate,1099,2026-07-13 21:26:19
6eb4bfde-907c-4a58-aca5-4e17879ba83d,2026-07-13,03:02:45,Mumbai,AirPods Pro,Audio,4,25000,11,16020.0,105020.0,Credit Card,Corporate,1014,2026-07-13 17:13:02
8a287e10-e4d7-4856-be3f-b9d388f92ebd,2026-07-13,13:22:26,Mumbai,Apple Pencil Pro,Accessory,7,12000,7,14061.6,92181.6,Cash,New,1050,2026-07-13 02:08:56
7d6d583c-5ad9-4db8-8cdb-8808922fbda3,2026-07-13,04:49:21,Mumbai,Apple Watch Series 10,Watch,2,50000,7,16740.0,109740.0,UPI,Corporate,1042,2026-07-13 00:57:35
5623e285-3f26-4ca0-8a89-d845992dfb9d,2026-07-13,21:38:08,Mumbai,Apple Watch Ultra,Watch,6,90000,8,89424.0,586224.0,UPI,Existing,1059,2026-07-13 07:44:17
95d483c7-761d-44e8-9aa0-7b600a86e1e4,2026-07-13,12:15:32,Mumbai,iPhone 15,iPhone,5,70000,5,59850.0,392350.0,Apple Pay,New,1038,2026-07-13 14:17:21
81d4ce57-89a9-4770-a872-9ac174e95e65,2026-07-13,14:23:07,Mumbai,Apple Watch Ultra,Watch,8,90000,4,124416.0,815616.0,Credit Card,New,1091,2026-07-13 18:34:20
41398b6d-e8c3-4f83-b762-6f48d990799f,2026-07-13,15:39:20,Mumbai,iPhone 16 Pro,iPhone,7,120000,4,145152.0,951552.0,Net Banking,New,1022,2026-07-13 02:09:44
fe2bbd3a-3018-4653-9952-b95b4808a799,2026-07-13,02:51:59,Mumbai,Apple Watch Series 10,Watch,4,50000,9,32760.0,214760.0,Debit Card,Corporate,1040,2026-07-13 15:30:30
9f0233d7-655c-4156-90cb-8c09ef7381cb,2026-07-13,17:27:03,Mumbai,iPad Pro,iPad,3,110000,14,51084.0,334884.0,Cash,Corporate,1023,2026-07-13 16:41:45
79b5d230-fd37-4f04-9744-5949cf7ad3f2,2026-07-13,21:02:26,Mumbai,MacBook Pro M4,Mac,5,220000,12,174240.0,1142240.0,Credit Card,Corporate,1057,2026-07-13 09:59:57
ac9c9839-8148-43d3-bfc4-aba30615cd3d,2026-07-13,19:57:29,Mumbai,Apple TV,Accessory,2,18000,4,6220.8,40780.8,Credit Card,New,1033,2026-07-13 23:32:51
7629f5b7-074b-4943-b968-f1a7b5aaa52f,2026-07-13,04:01:27,Mumbai,iPad Pro,iPad,9,110000,0,178200.0,1168200.0,Credit Card,Corporate,1100,2026-07-13 20:53:36
9f10a7c5-8d7f-4a59-a191-b9f42ff8befd,2026-07-13,13:24:53,Mumbai,Apple Pencil Pro,Accessory,10,12000,0,21600.0,141600.0,UPI,Existing,1042,2026-07-13 06:22:13
d16272a7-5e11-4b50-b7f3-a37fb6fe309f,2026-07-13,14:58:17,Mumbai,Apple Watch Ultra,Watch,3,90000,14,41796.0,273996.0,Apple Pay,New,1100,2026-07-13 16:57:52
5ec4ab5b-8b8d-4aa6-9156-f617865570fb,2026-07-13,15:03:59,Mumbai,iPad Air,iPad,7,60000,6,71064.0,465864.0,UPI,Corporate,1065,2026-07-13 07:39:52
bb63529d-811a-4ca7-bd30-8e25a0150959,2026-07-13,10:54:03,Mumbai,HomePod,Accessory,4,30000,3,20952.0,137352.0,Apple Pay,Existing,1051,2026-07-13 16:19:04
f86281fa-a4e2-4a36-9917-e4345a61e500,2026-07-13,11:33:58,Mumbai,Apple Watch Ultra,Watch,5,90000,9,73710.0,483210.0,Apple Pay,Corporate,1032,2026-07-13 18:30:59
0e4c7c43-78b7-481e-9743-bf2b55383a57,2026-07-13,10:38:26,Mumbai,iPhone 16,iPhone,10,80000,10,129600.0,849600.0,UPI,New,1039,2026-07-13 04:04:04
83e20dfe-2201-4172-9c71-276b566e5705,2026-07-13,09:38:03,Mumbai,Apple Watch Series 10,Watch,8,50000,3,69840.0,457840.0,Apple Pay,Corporate,1067,2026-07-13 14:21:22
e0d9eecc-6d77-4c99-9b8c-131214b28c83,2026-07-13,17:18:44,Mumbai,Apple Pencil Pro,Accessory,9,12000,13,16912.8,110872.8,Credit Card,New,1075,2026-07-13 04:35:46
5e249652-6cf0-4d93-8378-fe31ed94f2be,2026-07-13,15:34:03,Mumbai,Apple Pencil Pro,Accessory,8,12000,11,15379.2,100819.2,Apple Pay,Existing,1039,2026-07-13 14:14:28
ff9d4d58-a83e-43d4-89de-b77280543bd4,2026-07-13,10:27:30,Mumbai,iPhone 16 Pro Max,iPhone,5,150000,2,132300.0,867300.0,Credit Card,Existing,1024,2026-07-13 05:35:00
db3330a0-30a4-42d9-b1ed-d1c2196d99e4,2026-07-13,03:15:00,Mumbai,iPhone 16 Pro,iPhone,9,120000,0,194400.0,1274400.0,Credit Card,Existing,1080,2026-07-13 07:00:55
240c28f8-6d74-4e29-8147-3470655b7461,2026-07-13,09:37:15,Mumbai,iPad Air,iPad,3,60000,5,30780.0,201780.0,Net Banking,Existing,1010,2026-07-13 12:38:26
65f294ca-8c93-4203-b07f-641833568a53,2026-07-13,23:07:00,Mumbai,Apple Watch Ultra,Watch,10,90000,2,158760.0,1040760.0,Net Banking,Existing,1073,2026-07-13 12:55:31
bd6ba285-2d27-4e84-938e-5e12a021c81e,2026-07-13,13:19:16,Mumbai,Apple Watch Series 10,Watch,7,50000,1,62370.0,408870.0,Apple Pay,Existing,1094,2026-07-13 07:54:22
abd9725e-d837-44e5-ae0e-edfd3fed24a5,2026-07-13,21:27:31,Mumbai,iPhone 16 Pro,iPhone,10,120000,4,207360.0,1359360.0,UPI,New,1078,2026-07-13 17:06:51
86f0e707-dc0d-4d06-b51a-08cb81a2af37,2026-07-14,09:18:56,Pune,MacBook Pro M4,Mac,3,220000,12,104544.0,685344.0,Cash,New,1051,2026-07-14 02:14:50
a7fe39a6-f3ce-4f86-8aa3-ff9df55bc62d,2026-07-14,17:40:49,Pune,iPhone 16 Pro,iPhone,2,120000,6,40608.0,266208.0,UPI,Existing,1042,2026-07-14 22:07:28
2a7894dc-e933-45b8-8c33-246ce3b66b08,2026-07-14,20:00:27,Pune,iPhone 15,iPhone,10,70000,7,117180.0,768180.0,Apple Pay,New,1020,2026-07-14 05:52:23
b9207c48-6354-43b0-8d60-409f0619eaa2,2026-07-14,09:46:37,Pune,Apple Watch Series 10,Watch,2,50000,15,15300.0,100300.0,UPI,Corporate,1071,2026-07-14 05:21:45
21145dc4-e382-4667-940d-7047e263e567,2026-07-14,17:39:07,Pune,Apple TV,Accessory,3,18000,12,8553.6,56073.6,Cash,New,1021,2026-07-14 17:56:14
18aae364-bcba-4b23-abf4-b412b8f8f945,2026-07-14,20:07:54,Pune,iPhone 16 Pro,iPhone,8,120000,5,164160.0,1076160.0,Cash,Corporate,1069,2026-07-14 00:41:04
5c90c0a9-559f-4b2e-b854-d36a5b29df94,2026-07-14,18:49:53,Pune,MacBook Air M4,Mac,9,125000,2,198450.0,1300950.0,Net Banking,Corporate,1039,2026-07-14 23:15:17
6b5c55a0-8d27-4eaa-9e60-525f0108f88f,2026-07-14,01:24:37,Pune,iPhone 15,iPhone,2,70000,7,23436.0,153636.0,Debit Card,New,1050,2026-07-14 22:38:04
fbd422b2-ed26-4ccb-bb7a-17c68f43f8c8,2026-07-14,06:53:08,Pune,Apple Watch Ultra,Watch,4,90000,15,55080.0,361080.0,Net Banking,New,1053,2026-07-14 20:37:16
edd2f9dc-dc62-40fa-8580-3c660d696aa7,2026-07-14,20:56:16,Pune,iPhone 16,iPhone,10,80000,1,142560.0,934560.0,Credit Card,Existing,1045,2026-07-14 19:45:26
fa1271d5-d601-4d09-867d-6fcf8af74d58,2026-07-14,15:39:05,Pune,iPhone 16 Pro Max,iPhone,5,150000,2,132300.0,867300.0,Cash,New,1016,2026-07-14 10:17:32
f310a8d0-e831-4ade-99af-39ade1a296f7,2026-07-14,04:31:06,Pune,iPhone 15,iPhone,5,70000,7,58590.0,384090.0,Net Banking,Existing,1039,2026-07-14 05:29:35
fdff2642-1f38-4d55-aad9-cf6a3d4f0c36,2026-07-14,20:20:13,Pune,AirPods 4,Audio,4,15000,3,10476.0,68676.0,Apple Pay,Corporate,1050,2026-07-14 08:54:11
31e5d3dc-71a7-48bc-b3aa-2f9c34f8d74a,2026-07-14,02:11:55,Pune,Apple Pencil Pro,Accessory,2,12000,12,3801.6,24921.6,Cash,Existing,1079,2026-07-14 01:06:41
a49770c9-363f-477f-9398-d2811eecf40e,2026-07-14,02:42:09,Pune,iPhone 15,iPhone,7,70000,10,79380.0,520380.0,Debit Card,Corporate,1018,2026-07-14 18:45:37
c77e0c76-e84d-4eb4-ab24-3a33773831f2,2026-07-14,17:49:50,Pune,iPad Pro,iPad,5,110000,5,94050.0,616550.0,Apple Pay,Corporate,1077,2026-07-14 22:25:23
a819cef4-4574-4165-bac9-c87c40c3e099,2026-07-14,13:14:06,Pune,Apple Pencil Pro,Accessory,7,12000,0,15120.0,99120.0,Apple Pay,Existing,1019,2026-07-14 09:40:19
9bd3831b-7df0-4ecc-9209-ba1aea7b321b,2026-07-14,08:14:47,Pune,HomePod,Accessory,8,30000,14,37152.0,243552.0,Cash,Corporate,1033,2026-07-14 05:28:00
249a3da7-5f47-417d-bf71-e760d7dedf23,2026-07-14,19:17:09,Pune,Apple Watch Ultra,Watch,9,90000,6,137052.0,898452.0,Credit Card,Corporate,1008,2026-07-14 15:56:27
297185aa-356d-47d7-b560-8fa82e431875,2026-07-14,18:39:04,Pune,iPhone 15,iPhone,5,70000,5,59850.0,392350.0,Debit Card,Existing,1032,2026-07-14 14:56:12
faba5825-5411-4967-8fd0-2acffa759a6c,2026-07-14,06:33:06,Pune,AirPods 4,Audio,5,15000,3,13095.0,85845.0,UPI,Corporate,1064,2026-07-14 16:21:00
af2f9540-7a96-4e5b-b6aa-6db5fd99cdd3,2026-07-14,18:16:36,Pune,AirPods 4,Audio,5,15000,11,12015.0,78765.0,Net Banking,Corporate,1051,2026-07-14 13:32:29
4d35a337-fcd9-4f83-8636-13f1ec360a54,2026-07-14,01:46:06,Pune,MacBook Pro M4,Mac,4,220000,9,144144.0,944944.0,Cash,Corporate,1074,2026-07-14 01:02:39
07b29415-aa49-46b3-84f6-fd40c8629ce8,2026-07-14,13:24:09,Pune,AirPods Pro,Audio,7,25000,0,31500.0,206500.0,Credit Card,Corporate,1022,2026-07-14 01:44:04
139f2cd8-060c-481b-8098-67c2c1243a13,2026-07-14,19:42:20,Pune,iPhone 16 Pro,iPhone,3,120000,12,57024.0,373824.0,UPI,Corporate,1038,2026-07-14 02:15:10
b6280fcc-8f3d-491c-9509-c31d132abe46,2026-07-14,23:53:46,Pune,iPhone 16 Pro Max,iPhone,9,150000,4,233280.0,1529280.0,Apple Pay,New,1059,2026-07-14 22:08:25
77ba2458-9a20-4cc6-8d6a-b11c02425d06,2026-07-14,21:51:29,Pune,Apple TV,Accessory,6,18000,10,17496.0,114696.0,Net Banking,Corporate,1085,2026-07-14 04:23:27
246cf3a2-d226-4140-9c43-7dcf3f7ecb88,2026-07-14,02:29:36,Pune,HomePod,Accessory,7,30000,12,33264.0,218064.0,Credit Card,Corporate,1067,2026-07-14 13:27:16
c668ed95-8740-47d9-91f3-c42ff54416b4,2026-07-14,21:34:35,Pune,Apple Watch Ultra,Watch,1,90000,10,14580.0,95580.0,Credit Card,Existing,1088,2026-07-14 21:51:09
c754c95b-deb2-4444-84a4-c655f90d1403,2026-07-14,13:55:50,Pune,MacBook Pro M4,Mac,4,220000,8,145728.0,955328.0,Net Banking,New,1025,2026-07-14 07:26:14
250d07d5-4247-4f66-92dc-4981043b62ad,2026-07-14,23:47:46,Pune,MacBook Air M4,Mac,5,125000,4,108000.0,708000.0,Credit Card,Existing,1011,2026-07-14 13:40:55
39d3f9fa-2179-416d-8f34-ebacacbcec3b,2026-07-14,06:50:28,Pune,Apple TV,Accessory,7,18000,5,21546.0,141246.0,Net Banking,Corporate,1060,2026-07-14 07:58:43
22d0194d-7aad-4a3d-8a91-7dd7946b33ac,2026-07-14,08:57:03,Pune,Apple Watch Series 10,Watch,3,50000,10,24300.0,159300.0,Net Banking,New,1074,2026-07-14 04:57:39
a6486f3b-1d76-4ba5-b6dd-906685fd4b9d,2026-07-14,20:49:59,Pune,iPhone 16 Pro Max,iPhone,10,150000,0,270000.0,1770000.0,Credit Card,Existing,1091,2026-07-14 16:43:48
e6113032-87a2-493e-a71e-7f2cbff01d46,2026-07-14,16:13:00,Pune,HomePod,Accessory,6,30000,10,29160.0,191160.0,Net Banking,New,1024,2026-07-14 23:09:09
c0f52cb9-e8e8-4dca-81ac-bebf4ebd2636,2026-07-14,01:34:54,Pune,iPhone 16 Pro Max,iPhone,5,150000,4,129600.0,849600.0,Credit Card,New,1007,2026-07-14 02:27:28
205c193e-a259-4ed0-9e96-998dbc005ceb,2026-07-14,10:48:08,Pune,Apple Watch Ultra,Watch,4,90000,6,60912.0,399312.0,Debit Card,Existing,1087,2026-07-14 19:52:17
d7d35691-70f2-46b7-a75c-4f9b1c878e66,2026-07-14,16:46:41,Pune,iPhone 16 Pro Max,iPhone,10,150000,8,248400.0,1628400.0,UPI,New,1049,2026-07-14 00:03:35
398f908b-1a79-46e7-a925-1b2f18947f56,2026-07-14,15:50:08,Pune,AirPods Pro,Audio,9,25000,3,39285.0,257535.0,UPI,New,1097,2026-07-14 18:18:19
dd2f798b-6493-4016-a657-cd1febfa1dc3,2026-07-14,21:01:57,Pune,iPad Pro,iPad,4,110000,0,79200.0,519200.0,Credit Card,New,1016,2026-07-14 11:08:09
9b465476-6a0c-4094-92c7-ec752ccb09c0,2026-07-14,09:59:22,Pune,iPhone 16 Pro Max,iPhone,10,150000,10,243000.0,1593000.0,Credit Card,New,1096,2026-07-14 19:38:16
6429dba5-c35d-4235-b1b2-49a1a6753156,2026-07-14,01:09:21,Pune,Apple Watch Series 10,Watch,4,50000,2,35280.0,231280.0,UPI,New,1044,2026-07-14 17:49:55
